date_time,stage_m,temp_C,water_year,flow_cfs
2019-12-13T14:00:00Z,0.0734,7.981,2020,0.48607159826213764
2019-12-13T14:15:00Z,0.0706,8.02,2020,0.4448998601631511
2019-12-13T14:30:00Z,0.0725,8.068,2020,0.4726149542911958
2019-12-13T14:45:00Z,0.0716,8.095,2020,0.4593697204473038
2019-12-13T15:00:00Z,0.0737,8.13,2020,0.4906042509218305
2019-12-13T15:15:00Z,0.0689,8.166,2020,0.4208951805558066
2019-12-13T15:30:00Z,0.0727,8.172,2020,0.475587024154037
2019-12-13T15:45:00Z,0.0687,8.175,2020,0.41812009691113533
2019-12-13T16:00:00Z,0.073,8.169,2020,0.48006472134900086
2019-12-13T16:15:00Z,0.0718,8.154,2020,0.4622948728410666
2019-12-13T16:30:00Z,0.0742,8.137,2020,0.4982111219335665
2019-12-13T16:45:00Z,0.0734,8.113,2020,0.48607159826213764
2019-12-13T17:00:00Z,0.0742,8.088,2020,0.4982111219335665
2019-12-13T17:15:00Z,0.0732,8.069,2020,0.48306292594772277
2019-12-13T17:30:00Z,0.073,8.044,2020,0.48006472134900086
2019-12-13T17:45:00Z,0.0736,8.017,2020,0.48909074616671117
2019-12-13T18:00:00Z,0.0754,7.988,2020,0.5167357705227955
2019-12-13T18:15:00Z,0.0726,7.97,2020,0.47409968372269357
2019-12-13T18:30:00Z,0.0747,7.936,2020,0.50588366123782
2019-12-13T18:45:00Z,0.0714,7.901,2020,0.4564549722056054
2019-12-13T19:00:00Z,0.075,7.89,2020,0.5105187562357151
2019-12-13T19:15:00Z,0.0729,7.878,2020,0.4785695419779905
2019-12-13T19:30:00Z,0.0741,7.86,2020,0.49668449817135757
2019-12-13T19:45:00Z,0.07,7.848,2020,0.4363423752330626
2019-12-13T20:00:00Z,0.0751,7.832,2020,0.5120690556268839
2019-12-13T20:15:00Z,0.0743,7.823,2020,0.499740372429381
2019-12-13T20:30:00Z,0.0738,7.814,2020,0.49212037752038224
2019-12-13T20:45:00Z,0.0727,7.804,2020,0.475587024154037
2019-12-13T21:00:00Z,0.0699,7.793,2020,0.43492518078019254
2019-12-13T21:15:00Z,0.0812,7.784,2020,0.611657058261881
2019-12-13T21:30:00Z,0.0673,7.718,2020,0.39898206308338
2019-12-13T21:45:00Z,0.0734,7.689,2020,0.48607159826213764
2019-12-13T22:00:00Z,0.0732,7.623,2020,0.48306292594772277
2019-12-13T22:15:00Z,0.0764,7.534,2020,0.5324631269857888
2019-12-13T22:30:00Z,0.0705,7.456,2020,0.4434671411454656
2019-12-13T22:45:00Z,0.0763,7.411,2020,0.530878491267948
2019-12-13T23:00:00Z,0.0725,7.395,2020,0.4726149542911958
2019-12-13T23:15:00Z,0.0756,7.385,2020,0.5198601040440612
2019-12-13T23:30:00Z,0.0711,7.382,2020,0.4521023400852764
2019-12-13T23:45:00Z,0.0743,7.374,2020,0.499740372429381
2019-12-14T00:00:00Z,0.0709,7.367,2020,0.44921356711119165
2019-12-14T00:15:00Z,0.0729,7.36,2020,0.4785695419779905
2019-12-14T00:30:00Z,0.0715,7.346,2020,0.4579110463081643
2019-12-14T00:45:00Z,0.0721,7.338,2020,0.4667021267154164
2019-12-14T01:00:00Z,0.0718,7.325,2020,0.4622948728410666
2019-12-14T01:15:00Z,0.0709,7.309,2020,0.44921356711119165
2019-12-14T01:30:00Z,0.0716,7.289,2020,0.4593697204473038
2019-12-14T01:45:00Z,0.0723,7.262,2020,0.4696533244600741
2019-12-14T02:00:00Z,0.0715,7.231,2020,0.4579110463081643
2019-12-14T02:15:00Z,0.0723,7.199,2020,0.4696533244600741
2019-12-14T02:30:00Z,0.0716,7.175,2020,0.4593697204473038
2019-12-14T02:45:00Z,0.0729,7.156,2020,0.4785695419779905
2019-12-14T03:00:00Z,0.0715,7.145,2020,0.4579110463081643
2019-12-14T03:15:00Z,0.0731,7.146,2020,0.4815625156766629
2019-12-14T03:30:00Z,0.071,7.146,2020,0.45065665609180583
2019-12-14T03:45:00Z,0.0706,7.15,2020,0.4448998601631511
2019-12-14T04:00:00Z,0.0724,7.151,2020,0.47113283486787594
2019-12-14T04:15:00Z,0.0736,7.151,2020,0.48909074616671117
2019-12-14T04:30:00Z,0.0712,7.158,2020,0.45355062009839353
2019-12-14T04:45:00Z,0.0721,7.164,2020,0.4667021267154164
2019-12-14T05:00:00Z,0.0708,7.168,2020,0.4477730721356154
2019-12-14T05:15:00Z,0.071,7.171,2020,0.45065665609180583
2019-12-14T05:30:00Z,0.0704,7.17,2020,0.4420370120912185
2019-12-14T05:45:00Z,0.0667,7.151,2020,0.39093363633919226
2019-12-14T06:00:00Z,0.0695,7.122,2020,0.4292822314682803
2019-12-14T06:15:00Z,0.0698,7.076,2020,0.4335105701970992
2019-12-14T06:30:00Z,0.0691,7.017,2020,0.42368055871510907
2019-12-14T06:45:00Z,0.0699,6.946,2020,0.43492518078019254
2019-12-14T07:00:00Z,0.0686,6.889,2020,0.4167364129561237
2019-12-14T07:15:00Z,0.0692,6.843,2020,0.4250771108093512
2019-12-14T07:30:00Z,0.0688,6.803,2020,0.41950635243400347
2019-12-14T07:45:00Z,0.071,6.786,2020,0.45065665609180583
2019-12-14T08:00:00Z,0.0695,6.794,2020,0.4292822314682803
2019-12-14T08:15:00Z,0.0686,6.802,2020,0.4167364129561237
2019-12-14T08:30:00Z,0.0685,6.821,2020,0.41535529953680234
2019-12-14T08:45:00Z,0.0695,6.847,2020,0.4292822314682803
2019-12-14T09:00:00Z,0.0688,6.859,2020,0.41950635243400347
2019-12-14T09:15:00Z,0.0716,6.869,2020,0.4593697204473038
2019-12-14T09:30:00Z,0.0693,6.895,2020,0.4264762396160189
2019-12-14T09:45:00Z,0.0705,6.909,2020,0.4434671411454656
2019-12-14T10:00:00Z,0.0708,6.921,2020,0.4477730721356154
2019-12-14T10:15:00Z,0.0718,6.954,2020,0.4622948728410666
2019-12-14T10:30:00Z,0.0711,6.994,2020,0.4521023400852764
2019-12-14T10:45:00Z,0.0702,7.042,2020,0.4391845198200175
2019-12-14T11:00:00Z,0.0708,7.111,2020,0.4477730721356154
2019-12-14T11:15:00Z,0.0672,7.191,2020,0.39763427220092806
2019-12-14T11:30:00Z,0.0711,7.294,2020,0.4521023400852764
2019-12-14T11:45:00Z,0.0634,7.357,2020,0.34830251209041
2019-12-14T12:00:00Z,0.0715,7.432,2020,0.4579110463081643
2019-12-14T12:15:00Z,0.0663,7.551,2020,0.3856190467937645
2019-12-14T12:30:00Z,0.0728,7.682,2020,0.47707697657590514
2019-12-14T12:45:00Z,0.065,7.784,2020,0.36862766550674997
2019-12-14T13:00:00Z,0.0725,7.839,2020,0.4726149542911958
2019-12-14T13:15:00Z,0.0697,7.875,2020,0.432098542464492
2019-12-14T13:30:00Z,0.0723,7.945,2020,0.4696533244600741
2019-12-14T13:45:00Z,0.0667,7.979,2020,0.39093363633919226
2019-12-14T14:00:00Z,0.0743,7.943,2020,0.499740372429381
2019-12-14T14:15:00Z,0.0721,7.931,2020,0.4667021267154164
2019-12-14T14:30:00Z,0.0732,7.909,2020,0.48306292594772277
2019-12-14T14:45:00Z,0.0723,7.875,2020,0.4696533244600741
2019-12-14T15:00:00Z,0.0719,7.842,2020,0.4637613530960313
2019-12-14T15:15:00Z,0.0704,7.81,2020,0.4420370120912185
2019-12-14T15:30:00Z,0.0724,7.769,2020,0.47113283486787594
2019-12-14T15:45:00Z,0.0728,7.722,2020,0.47707697657590514
2019-12-14T16:00:00Z,0.0699,7.649,2020,0.43492518078019254
2019-12-14T16:15:00Z,0.0693,7.59,2020,0.4264762396160189
2019-12-14T16:30:00Z,0.0711,7.521,2020,0.4521023400852764
2019-12-14T16:45:00Z,0.0673,7.458,2020,0.39898206308338
2019-12-14T17:00:00Z,0.0703,7.397,2020,0.4406094719874148
2019-12-14T17:15:00Z,0.0699,7.353,2020,0.43492518078019254
2019-12-14T17:30:00Z,0.0697,7.32,2020,0.432098542464492
2019-12-14T17:45:00Z,0.07,7.292,2020,0.4363423752330626
2019-12-14T18:00:00Z,0.07,7.265,2020,0.4363423752330626
2019-12-14T18:15:00Z,0.0684,7.228,2020,0.4139767556199142
2019-12-14T18:30:00Z,0.0701,7.187,2020,0.4377621545739436
2019-12-14T18:45:00Z,0.07,7.15,2020,0.4363423752330626
2019-12-14T19:00:00Z,0.0694,7.106,2020,0.42787794616079233
2019-12-14T19:15:00Z,0.0713,7.066,2020,0.4550014971369224
2019-12-14T19:30:00Z,0.07,7.048,2020,0.4363423752330626
2019-12-14T19:45:00Z,0.0701,7.042,2020,0.4377621545739436
2019-12-14T20:00:00Z,0.0697,7.031,2020,0.432098542464492
2019-12-14T20:15:00Z,0.071,7.023,2020,0.45065665609180583
2019-12-14T20:30:00Z,0.0696,7.014,2020,0.43068909656202226
2019-12-14T20:45:00Z,0.0704,6.996,2020,0.4420370120912185
2019-12-14T21:00:00Z,0.0708,6.968,2020,0.4477730721356154
2019-12-14T21:15:00Z,0.0731,6.954,2020,0.4815625156766629
2019-12-14T21:30:00Z,0.0712,6.94,2020,0.45355062009839353
2019-12-14T21:45:00Z,0.072,6.926,2020,0.46523043738826386
2019-12-14T22:00:00Z,0.0701,6.922,2020,0.4377621545739436
2019-12-14T22:15:00Z,0.0718,6.929,2020,0.4622948728410666
2019-12-14T22:30:00Z,0.0699,6.934,2020,0.43492518078019254
2019-12-14T22:45:00Z,0.0721,6.926,2020,0.4667021267154164
2019-12-14T23:00:00Z,0.0688,6.912,2020,0.41950635243400347
2019-12-14T23:15:00Z,0.0718,6.902,2020,0.4622948728410666
2019-12-14T23:30:00Z,0.0692,6.885,2020,0.4250771108093512
2019-12-14T23:45:00Z,0.0716,6.869,2020,0.4593697204473038
2019-12-15T00:00:00Z,0.0686,6.855,2020,0.4167364129561237
2019-12-15T00:15:00Z,0.0701,6.847,2020,0.4377621545739436
2019-12-15T00:30:00Z,0.0694,6.845,2020,0.42787794616079233
2019-12-15T00:45:00Z,0.0714,6.834,2020,0.4564549722056054
2019-12-15T01:00:00Z,0.0695,6.815,2020,0.4292822314682803
2019-12-15T01:15:00Z,0.0714,6.794,2020,0.4564549722056054
2019-12-15T01:30:00Z,0.0684,6.781,2020,0.4139767556199142
2019-12-15T01:45:00Z,0.0701,6.766,2020,0.4377621545739436
2019-12-15T02:00:00Z,0.069,6.753,2020,0.42228658230653815
2019-12-15T02:15:00Z,0.072,6.746,2020,0.46523043738826386
2019-12-15T02:30:00Z,0.0685,6.743,2020,0.41535529953680234
2019-12-15T02:45:00Z,0.0741,6.73,2020,0.49668449817135757
2019-12-15T03:00:00Z,0.0685,6.721,2020,0.41535529953680234
2019-12-15T03:15:00Z,0.0724,6.701,2020,0.47113283486787594
2019-12-15T03:30:00Z,0.0684,6.671,2020,0.4139767556199142
2019-12-15T03:45:00Z,0.0702,6.651,2020,0.4391845198200175
2019-12-15T04:00:00Z,0.0701,6.631,2020,0.4377621545739436
2019-12-15T04:15:00Z,0.0709,6.608,2020,0.44921356711119165
2019-12-15T04:30:00Z,0.069,6.591,2020,0.42228658230653815
2019-12-15T04:45:00Z,0.0718,6.589,2020,0.4622948728410666
2019-12-15T05:00:00Z,0.0688,6.591,2020,0.41950635243400347
2019-12-15T05:15:00Z,0.0703,6.593,2020,0.4406094719874148
2019-12-15T05:30:00Z,0.0695,6.598,2020,0.4292822314682803
2019-12-15T05:45:00Z,0.0717,6.603,2020,0.4608309956247126
2019-12-15T06:00:00Z,0.0673,6.605,2020,0.39898206308338
2019-12-15T06:15:00Z,0.0717,6.602,2020,0.4608309956247126
2019-12-15T06:30:00Z,0.067,6.592,2020,0.394946357295984
2019-12-15T06:45:00Z,0.0711,6.571,2020,0.4521023400852764
2019-12-15T07:00:00Z,0.0679,6.541,2020,0.4071225423313016
2019-12-15T07:15:00Z,0.0717,6.502,2020,0.4608309956247126
2019-12-15T07:30:00Z,0.0683,6.47,2020,0.4126007801711093
2019-12-15T07:45:00Z,0.0725,6.436,2020,0.4726149542911958
2019-12-15T08:00:00Z,0.0686,6.406,2020,0.4167364129561237
2019-12-15T08:15:00Z,0.0716,6.384,2020,0.4593697204473038
2019-12-15T08:30:00Z,0.068,6.381,2020,0.40848825427323643
2019-12-15T08:45:00Z,0.072,6.388,2020,0.46523043738826386
2019-12-15T09:00:00Z,0.0678,6.399,2020,0.4057593936692036
2019-12-15T09:15:00Z,0.073,6.42,2020,0.48006472134900086
2019-12-15T09:30:00Z,0.0678,6.449,2020,0.4057593936692036
2019-12-15T09:45:00Z,0.0746,6.479,2020,0.504343894065392
2019-12-15T10:00:00Z,0.0691,6.522,2020,0.42368055871510907
2019-12-15T10:15:00Z,0.0733,6.573,2020,0.4845659531479497
2019-12-15T10:30:00Z,0.0684,6.609,2020,0.4139767556199142
2019-12-15T10:45:00Z,0.0713,6.655,2020,0.4550014971369224
2019-12-15T11:00:00Z,0.0701,6.716,2020,0.4377621545739436
2019-12-15T11:15:00Z,0.0714,6.782,2020,0.4564549722056054
2019-12-15T11:30:00Z,0.0693,6.85,2020,0.4264762396160189
2019-12-15T11:45:00Z,0.0681,6.925,2020,0.409856530534866
2019-12-15T12:00:00Z,0.0692,7.054,2020,0.4250771108093512
2019-12-15T12:15:00Z,0.0693,7.163,2020,0.4264762396160189
2019-12-15T12:30:00Z,0.0708,7.228,2020,0.4477730721356154
2019-12-15T12:45:00Z,0.0736,7.31,2020,0.48909074616671117
2019-12-15T13:00:00Z,0.0691,7.436,2020,0.42368055871510907
2019-12-15T13:15:00Z,0.0705,7.508,2020,0.4434671411454656
2019-12-15T13:30:00Z,0.0705,7.553,2020,0.4434671411454656
2019-12-15T13:45:00Z,0.0701,7.585,2020,0.4377621545739436
2019-12-15T14:00:00Z,0.0722,7.597,2020,0.46817642207413723
2019-12-15T14:15:00Z,0.0712,7.617,2020,0.45355062009839353
2019-12-15T14:30:00Z,0.0711,7.634,2020,0.4521023400852764
2019-12-15T14:45:00Z,0.0714,7.654,2020,0.4564549722056054
2019-12-15T15:00:00Z,0.0731,7.67,2020,0.4815625156766629
2019-12-15T15:15:00Z,0.0751,7.681,2020,0.5120690556268839
2019-12-15T15:30:00Z,0.0694,7.689,2020,0.42787794616079233
2019-12-15T15:45:00Z,0.0711,7.687,2020,0.4521023400852764
2019-12-15T16:00:00Z,0.0723,7.669,2020,0.4696533244600741
2019-12-15T16:15:00Z,0.0741,7.64,2020,0.49668449817135757
2019-12-15T16:30:00Z,0.072,7.6,2020,0.46523043738826386
2019-12-15T16:45:00Z,0.0733,7.557,2020,0.4845659531479497
2019-12-15T17:00:00Z,0.0709,7.518,2020,0.44921356711119165
2019-12-15T17:15:00Z,0.0751,7.464,2020,0.5120690556268839
2019-12-15T17:30:00Z,0.07,7.396,2020,0.4363423752330626
2019-12-15T17:45:00Z,0.0751,7.323,2020,0.5120690556268839
2019-12-15T18:00:00Z,0.0694,7.248,2020,0.42787794616079233
2019-12-15T18:15:00Z,0.0728,7.16,2020,0.47707697657590514
2019-12-15T18:30:00Z,0.0681,7.086,2020,0.409856530534866
2019-12-15T18:45:00Z,0.0691,7.018,2020,0.42368055871510907
2019-12-15T19:00:00Z,0.0694,6.954,2020,0.42787794616079233
2019-12-15T19:15:00Z,0.0698,6.9,2020,0.4335105701970992
2019-12-15T19:30:00Z,0.0699,6.861,2020,0.43492518078019254
2019-12-15T19:45:00Z,0.0703,6.828,2020,0.4406094719874148
2019-12-15T20:00:00Z,0.0688,6.799,2020,0.41950635243400347
2019-12-15T20:15:00Z,0.0735,6.771,2020,0.4875798622741077
2019-12-15T20:30:00Z,0.0689,6.749,2020,0.4208951805558066
2019-12-15T20:45:00Z,0.0695,6.718,2020,0.4292822314682803
2019-12-15T21:00:00Z,0.0694,6.681,2020,0.42787794616079233
2019-12-15T21:15:00Z,0.0706,6.648,2020,0.4448998601631511
2019-12-15T21:30:00Z,0.0682,6.616,2020,0.4112273721549416
2019-12-15T21:45:00Z,0.0714,6.585,2020,0.4564549722056054
2019-12-15T22:00:00Z,0.0681,6.549,2020,0.409856530534866
2019-12-15T22:15:00Z,0.0689,6.521,2020,0.4208951805558066
2019-12-15T22:30:00Z,0.0698,6.501,2020,0.4335105701970992
2019-12-15T22:45:00Z,0.0681,6.472,2020,0.409856530534866
2019-12-15T23:00:00Z,0.0683,6.446,2020,0.4126007801711093
2019-12-15T23:15:00Z,0.0732,6.419,2020,0.48306292594772277
2019-12-15T23:30:00Z,0.0692,6.396,2020,0.4250771108093512
2019-12-15T23:45:00Z,0.073,6.362,2020,0.48006472134900086
2019-12-16T00:00:00Z,0.0671,6.337,2020,0.3962890372880687
2019-12-16T00:15:00Z,0.0712,6.315,2020,0.45355062009839353
2019-12-16T00:30:00Z,0.0681,6.284,2020,0.409856530534866
2019-12-16T00:45:00Z,0.0694,6.265,2020,0.42787794616079233
2019-12-16T01:00:00Z,0.0676,6.233,2020,0.40304078201953364
2019-12-16T01:15:00Z,0.0693,6.205,2020,0.4264762396160189
2019-12-16T01:30:00Z,0.0677,6.183,2020,0.40439880724597455
2019-12-16T01:45:00Z,0.0681,6.163,2020,0.409856530534866
2019-12-16T02:00:00Z,0.0671,6.148,2020,0.3962890372880687
2019-12-16T02:15:00Z,0.0691,6.133,2020,0.42368055871510907
2019-12-16T02:30:00Z,0.0687,6.131,2020,0.41812009691113533
2019-12-16T02:45:00Z,0.0708,6.139,2020,0.4477730721356154
2019-12-16T03:00:00Z,0.0688,6.149,2020,0.41950635243400347
2019-12-16T03:15:00Z,0.0712,6.162,2020,0.45355062009839353
2019-12-16T03:30:00Z,0.0682,6.176,2020,0.4112273721549416
2019-12-16T03:45:00Z,0.0687,6.183,2020,0.41812009691113533
2019-12-16T04:00:00Z,0.0676,6.183,2020,0.40304078201953364
2019-12-16T04:15:00Z,0.0696,6.177,2020,0.43068909656202226
2019-12-16T04:30:00Z,0.0684,6.175,2020,0.4139767556199142
2019-12-16T04:45:00Z,0.0704,6.174,2020,0.4420370120912185
2019-12-16T05:00:00Z,0.0686,6.17,2020,0.4167364129561237
2019-12-16T05:15:00Z,0.0696,6.179,2020,0.43068909656202226
2019-12-16T05:30:00Z,0.0698,6.19,2020,0.4335105701970992
2019-12-16T05:45:00Z,0.0688,6.206,2020,0.41950635243400347
2019-12-16T06:00:00Z,0.0685,6.227,2020,0.41535529953680234
2019-12-16T06:15:00Z,0.0707,6.239,2020,0.44633517015622887
2019-12-16T06:30:00Z,0.0687,6.25,2020,0.41812009691113533
2019-12-16T06:45:00Z,0.0696,6.259,2020,0.43068909656202226
2019-12-16T07:00:00Z,0.0689,6.258,2020,0.4208951805558066
2019-12-16T07:15:00Z,0.0698,6.258,2020,0.4335105701970992
2019-12-16T07:30:00Z,0.0677,6.257,2020,0.40439880724597455
2019-12-16T07:45:00Z,0.0701,6.253,2020,0.4377621545739436
2019-12-16T08:00:00Z,0.0683,6.239,2020,0.4126007801711093
2019-12-16T08:15:00Z,0.0713,6.223,2020,0.4550014971369224
2019-12-16T08:30:00Z,0.0679,6.217,2020,0.4071225423313016
2019-12-16T08:45:00Z,0.0694,6.207,2020,0.42787794616079233
2019-12-16T09:00:00Z,0.0683,6.198,2020,0.4126007801711093
2019-12-16T09:15:00Z,0.0668,6.194,2020,0.3922686578732015
2019-12-16T09:30:00Z,0.0675,6.2,2020,0.4016853169466846
2019-12-16T09:45:00Z,0.0705,6.225,2020,0.4434671411454656
2019-12-16T10:00:00Z,0.0693,6.261,2020,0.4264762396160189
2019-12-16T10:15:00Z,0.0731,6.307,2020,0.4815625156766629
2019-12-16T10:30:00Z,0.0699,6.356,2020,0.43492518078019254
2019-12-16T10:45:00Z,0.0752,6.415,2020,0.5136219904941459
2019-12-16T11:00:00Z,0.0697,6.474,2020,0.432098542464492
2019-12-16T11:15:00Z,0.0712,6.541,2020,0.45355062009839353
2019-12-16T11:30:00Z,0.0701,6.619,2020,0.4377621545739436
2019-12-16T11:45:00Z,0.0702,6.688,2020,0.4391845198200175
2019-12-16T12:00:00Z,0.0692,6.775,2020,0.4250771108093512
2019-12-16T12:15:00Z,0.0635,6.882,2020,0.3495539232257331
2019-12-16T12:30:00Z,0.0725,6.961,2020,0.4726149542911958
2019-12-16T12:45:00Z,0.0655,7.036,2020,0.37511203121985875
2019-12-16T13:00:00Z,0.0718,7.11,2020,0.4622948728410666
2019-12-16T13:15:00Z,0.0725,7.188,2020,0.4726149542911958
2019-12-16T13:30:00Z,0.0706,7.242,2020,0.4448998601631511
2019-12-16T13:45:00Z,0.0643,7.257,2020,0.3596558937131667
2019-12-16T14:00:00Z,0.0715,7.266,2020,0.4579110463081643
2019-12-16T14:15:00Z,0.0697,7.304,2020,0.432098542464492
2019-12-16T14:30:00Z,0.072,7.302,2020,0.46523043738826386
2019-12-16T14:45:00Z,0.0683,7.3,2020,0.4126007801711093
2019-12-16T15:00:00Z,0.0729,7.309,2020,0.4785695419779905
2019-12-16T15:15:00Z,0.0737,7.322,2020,0.4906042509218305
2019-12-16T15:30:00Z,0.0693,7.334,2020,0.4264762396160189
2019-12-16T15:45:00Z,0.0673,7.335,2020,0.39898206308338
2019-12-16T16:00:00Z,0.0732,7.323,2020,0.48306292594772277
2019-12-16T16:15:00Z,0.0726,7.295,2020,0.47409968372269357
2019-12-16T16:30:00Z,0.0715,7.258,2020,0.4579110463081643
2019-12-16T16:45:00Z,0.0707,7.208,2020,0.44633517015622887
2019-12-16T17:00:00Z,0.0711,7.156,2020,0.4521023400852764
2019-12-16T17:15:00Z,0.073,7.097,2020,0.48006472134900086
2019-12-16T17:30:00Z,0.0683,7.031,2020,0.4126007801711093
2019-12-16T17:45:00Z,0.0684,6.962,2020,0.4139767556199142
2019-12-16T18:00:00Z,0.0685,6.89,2020,0.41535529953680234
2019-12-16T18:15:00Z,0.0701,6.821,2020,0.4377621545739436
2019-12-16T18:30:00Z,0.0679,6.755,2020,0.4071225423313016
2019-12-16T18:45:00Z,0.0682,6.687,2020,0.4112273721549416
2019-12-16T19:00:00Z,0.0679,6.64,2020,0.4071225423313016
2019-12-16T19:15:00Z,0.069,6.6,2020,0.42228658230653815
2019-12-16T19:30:00Z,0.0679,6.561,2020,0.4071225423313016
2019-12-16T19:45:00Z,0.0662,6.531,2020,0.3842967682738826
2019-12-16T20:00:00Z,0.069,6.501,2020,0.42228658230653815
2019-12-16T20:15:00Z,0.0688,6.469,2020,0.41950635243400347
2019-12-16T20:30:00Z,0.0671,6.44,2020,0.3962890372880687
2019-12-16T20:45:00Z,0.068,6.416,2020,0.40848825427323643
2019-12-16T21:00:00Z,0.067,6.391,2020,0.394946357295984
2019-12-16T21:15:00Z,0.0688,6.366,2020,0.41950635243400347
2019-12-16T21:30:00Z,0.0683,6.338,2020,0.4126007801711093
2019-12-16T21:45:00Z,0.0645,6.314,2020,0.36220661546692495
2019-12-16T22:00:00Z,0.0689,6.291,2020,0.4208951805558066
2019-12-16T22:15:00Z,0.0636,6.26,2020,0.35080785074640525
2019-12-16T22:30:00Z,0.0678,6.233,2020,0.4057593936692036
2019-12-16T22:45:00Z,0.0695,6.197,2020,0.4292822314682803
2019-12-16T23:00:00Z,0.0671,6.168,2020,0.3962890372880687
2019-12-16T23:15:00Z,0.0704,6.14,2020,0.4420370120912185
2019-12-16T23:30:00Z,0.0687,6.11,2020,0.41812009691113533
2019-12-16T23:45:00Z,0.064,6.078,2020,0.35584874649454284
2019-12-17T00:00:00Z,0.0671,6.057,2020,0.3962890372880687
2019-12-17T00:15:00Z,0.0672,6.027,2020,0.39763427220092806
2019-12-17T00:30:00Z,0.0688,6.005,2020,0.41950635243400347
2019-12-17T00:45:00Z,0.0659,5.979,2020,0.3803452010524591
2019-12-17T01:00:00Z,0.0683,5.949,2020,0.4126007801711093
2019-12-17T01:15:00Z,0.0639,5.929,2020,0.3545847425295949
2019-12-17T01:30:00Z,0.0678,5.903,2020,0.4057593936692036
2019-12-17T01:45:00Z,0.0664,5.88,2020,0.3869438718028499
2019-12-17T02:00:00Z,0.0672,5.863,2020,0.39763427220092806
2019-12-17T02:15:00Z,0.0656,5.849,2020,0.376416514035818
2019-12-17T02:30:00Z,0.0679,5.846,2020,0.4071225423313016
2019-12-17T02:45:00Z,0.0688,5.842,2020,0.41950635243400347
2019-12-17T03:00:00Z,0.0684,5.836,2020,0.4139767556199142
2019-12-17T03:15:00Z,0.0663,5.836,2020,0.3856190467937645
2019-12-17T03:30:00Z,0.0686,5.831,2020,0.4167364129561237
2019-12-17T03:45:00Z,0.0641,5.827,2020,0.35711527229009205
2019-12-17T04:00:00Z,0.0691,5.823,2020,0.42368055871510907
2019-12-17T04:15:00Z,0.0663,5.815,2020,0.3856190467937645
2019-12-17T04:30:00Z,0.0687,5.806,2020,0.41812009691113533
2019-12-17T04:45:00Z,0.0702,5.8,2020,0.4391845198200175
2019-12-17T05:00:00Z,0.0676,5.792,2020,0.40304078201953364
2019-12-17T05:15:00Z,0.0666,5.779,2020,0.38960116551932955
2019-12-17T05:30:00Z,0.0694,5.769,2020,0.42787794616079233
2019-12-17T05:45:00Z,0.0659,5.773,2020,0.3803452010524591
2019-12-17T06:00:00Z,0.0687,5.769,2020,0.41812009691113533
2019-12-17T06:15:00Z,0.0702,5.772,2020,0.4391845198200175
2019-12-17T06:30:00Z,0.0698,5.778,2020,0.4335105701970992
2019-12-17T06:45:00Z,0.0699,5.784,2020,0.43492518078019254
2019-12-17T07:00:00Z,0.0697,5.793,2020,0.432098542464492
2019-12-17T07:15:00Z,0.0694,5.797,2020,0.42787794616079233
2019-12-17T07:30:00Z,0.0666,5.793,2020,0.38960116551932955
2019-12-17T07:45:00Z,0.0689,5.795,2020,0.4208951805558066
2019-12-17T08:00:00Z,0.0693,5.794,2020,0.4264762396160189
2019-12-17T08:15:00Z,0.0675,5.787,2020,0.4016853169466846
2019-12-17T08:30:00Z,0.0679,5.78,2020,0.4071225423313016
2019-12-17T08:45:00Z,0.0659,5.779,2020,0.3803452010524591
2019-12-17T09:00:00Z,0.0686,5.786,2020,0.4167364129561237
2019-12-17T09:15:00Z,0.067,5.79,2020,0.394946357295984
2019-12-17T09:30:00Z,0.0699,5.798,2020,0.43492518078019254
2019-12-17T09:45:00Z,0.0698,5.82,2020,0.4335105701970992
2019-12-17T10:00:00Z,0.0685,5.85,2020,0.41535529953680234
2019-12-17T10:15:00Z,0.07,5.877,2020,0.4363423752330626
2019-12-17T10:30:00Z,0.0697,5.906,2020,0.432098542464492
2019-12-17T10:45:00Z,0.0717,5.933,2020,0.4608309956247126
2019-12-17T11:00:00Z,0.0703,5.962,2020,0.4406094719874148
2019-12-17T11:15:00Z,0.0684,5.999,2020,0.4139767556199142
2019-12-17T11:30:00Z,0.0719,6.042,2020,0.4637613530960313
2019-12-17T11:45:00Z,0.0699,6.083,2020,0.43492518078019254
2019-12-17T12:00:00Z,0.0719,6.123,2020,0.4637613530960313
2019-12-17T12:15:00Z,0.0667,6.166,2020,0.39093363633919226
2019-12-17T12:30:00Z,0.0716,6.204,2020,0.4593697204473038
2019-12-17T12:45:00Z,0.0626,6.239,2020,0.3383816814842116
2019-12-17T13:00:00Z,0.0722,6.268,2020,0.46817642207413723
2019-12-17T13:15:00Z,0.0712,6.285,2020,0.45355062009839353
2019-12-17T13:30:00Z,0.0715,6.31,2020,0.4579110463081643
2019-12-17T13:45:00Z,0.0656,6.322,2020,0.376416514035818
2019-12-17T14:00:00Z,0.0753,6.356,2020,0.5151775618041954
2019-12-17T14:15:00Z,0.0717,6.409,2020,0.4608309956247126
2019-12-17T14:30:00Z,0.0733,6.448,2020,0.4845659531479497
2019-12-17T14:45:00Z,0.0682,6.486,2020,0.4112273721549416
2019-12-17T15:00:00Z,0.0753,6.524,2020,0.5151775618041954
2019-12-17T15:15:00Z,0.0689,6.547,2020,0.4208951805558066
